,tipo,lat,lon,name,address,size,Distrito,count_rel
53,school,40.4620328,-3.6987685,Colegio Pablo VI,Calle de Bravo Murillo 297,1,Madrid,0.08972536859181418
54,school,40.4507065,-3.7032159,Colegio San Antonio,Calle de Bravo Murillo 150,1,Madrid,0.08972536859181418
55,school,40.4369171,-3.705329,Colegio Público San Cristóbal,NO STREET 9999,1,Madrid,0.08972536859181418
56,school,40.4189343,-3.6779728,Colegio Público Ntra. Sra. de la Almudena,NO STREET 9999,1,Madrid,0.08972536859181418
57,school,40.4486555,-3.6831055,Colegio Hispano Alemán,NO STREET 9999,1,Madrid,0.08972536859181418
58,school,40.4306484,-3.6760155,Colegio Calasancio-Ntra.Sra.de las Escuelas Pías,NO STREET 9999,1,Madrid,0.08972536859181418
59,school,40.4325726,-3.6711536,Colegio Natividad de Nuestra Señora,NO STREET 8,1,Madrid,0.08972536859181418
60,school,40.4215066,-3.7021039,Colegio de las Madres Mercedarias de Don Juan de Alarcón,NO STREET 9999,1,Madrid,0.08972536859181418
61,school,40.4024192,-3.7236947,Colegio San Alberto Magno,NO STREET 9999,1,Madrid,0.08972536859181418
62,school,40.4457699,-3.685059,Colegio Británico Maxwell School,NO STREET 9999,1,Madrid,0.08972536859181418
63,school,40.4458753,-3.6809785,Union-Chrétienne de Saint Chaumond (Franc.),NO STREET 9999,1,Madrid,0.08972536859181418
64,school,40.4205733,-3.7101674,I.E.S. Santa Teresa de Jesús,Calle Fomento 9,1,Madrid,0.08972536859181418
65,school,40.4224323,-3.7098461,Dario Estudio,NO STREET 9999,1,Madrid,0.08972536859181418
66,school,40.4298609,-3.7069054,Escuela Profesional Javeriana,NO STREET 9999,1,Madrid,0.08972536859181418
67,school,40.4410303,-3.7165381,Colegio Santa María de Yermo,NO STREET 9999,1,Madrid,0.08972536859181418
68,school,40.4284328,-3.7023644,Colegio González Cañadas,NO STREET 9999,1,Madrid,0.08972536859181418
69,school,40.4267633,-3.6943266,Academia J.E.A.,NO STREET 9999,1,Madrid,0.08972536859181418
70,school,40.4485677,-3.6827155,Centro Nuevo de Pedagogía,NO STREET 9999,1,Madrid,0.08972536859181418
71,school,40.4193002,-3.6700319,IES Escuela Técnico Profesional de la Salud,NO STREET 9999,1,Madrid,0.08972536859181418
72,school,40.4325989,-3.6759404,Circulo Ecca,NO STREET 9999,1,Madrid,0.08972536859181418
73,school,40.4115325,-3.7067618,Antiguo Centro de Estudios Sol,Calle del Duque de Alba 15,1,Madrid,0.08972536859181418
74,school,40.4428104,-3.6878857,Instituto de Educación Secundaria Ramiro de Maeztu,NO STREET 9999,1,Madrid,0.08972536859181418
75,school,40.441934,-3.6952191,Scuola Statale Italiana,NO STREET 9999,1,Madrid,0.08972536859181418
76,school,40.4456314,-3.6818229,"Escuela Al-Fateh Árabe Madrid(Libia,Al.Extr)",NO STREET 9999,1,Madrid,0.08972536859181418
77,school,40.4617099,-3.6768545,Willoughby College Macarena,NO STREET 9999,1,Madrid,0.08972536859181418
78,school,40.4111037,-3.6963686,Practivox,NO STREET 9999,1,Madrid,0.08972536859181418
79,school,40.4484635,-3.7105204,Escuela de Música Santa Cecilia,NO STREET 9999,1,Madrid,0.08972536859181418
80,school,40.4090312,-3.6945232,Real Conservatorio Superior de Música de Madrid,NO STREET 9999,1,Madrid,0.08972536859181418
81,school,40.440524,-3.7115228,E.O.I. de Madrid–Jesús Maestro,NO STREET 9999,1,Madrid,0.08972536859181418
82,school,40.449834,-3.7059121,Escuela de Música Diapasón,NO STREET 9999,1,Madrid,0.08972536859181418
83,school,40.4310041,-3.7179055,Progreso Musical,NO STREET 9999,1,Madrid,0.08972536859181418
84,school,40.4429004,-3.6736262,Antigua Escuela de Música Salan,NO STREET 9999,1,Madrid,0.08972536859181418
85,school,40.419323,-3.6713004,CPEE Hospital Gregorio Marañón,NO STREET 9999,1,Madrid,0.08972536859181418
86,school,40.412213,-3.707299,Escuela de Arte de Madrid N.3,NO STREET 9999,1,Madrid,0.08972536859181418
87,school,40.4170421,-3.6954101,Escuela de Arte de Madrid N.2,NO STREET 9999,1,Madrid,0.08972536859181418
88,school,40.4289701,-3.6698896,Musical Silvela,NO STREET 9999,1,Madrid,0.08972536859181418
89,school,40.4249909,-3.7090304,Conservatorio Profesional de Música,NO STREET 9999,1,Madrid,0.08972536859181418
90,school,40.4492044,-3.6809525,Enseñanza Musical Katarina Gurska,NO STREET 9999,1,Madrid,0.08972536859181418
91,school,40.4264795,-3.6717062,Musical Marisa,NO STREET 9999,1,Madrid,0.08972536859181418
92,school,40.4063842,-3.6742291,Centro de enseñanzas musicales Ayensa,NO STREET 9999,1,Madrid,0.08972536859181418
93,school,40.4349752,-3.7186348,Escuela de Adultos de Moncloa,NO STREET 9999,1,Madrid,0.08972536859181418
94,school,40.4068951,-3.6929957,Escuela de Música Intermezzo,NO STREET 9999,1,Madrid,0.08972536859181418
95,school,40.4421204,-3.6951889,Scuola Materna Italiana,NO STREET 9999,1,Madrid,0.08972536859181418
96,school,40.462233,-3.6986217,Conservatorio Profesional de Música Joaquín Turina,Calle de Ceuta 8,1,Madrid,0.08972536859181418
97,school,40.4354795,-3.6974754,Centro de Estudios Financieros,Calle de Viriato 52,1,Madrid,0.08972536859181418
98,school,40.4018515,-3.6987654,Conf.Past.Helad.Repost.Pl.Coci.Comun.Ma.,NO STREET 9999,1,Madrid,0.08972536859181418
99,school,40.424745,-3.7146664,CEPA Moncloa,NO STREET 9999,1,Madrid,0.08972536859181418
100,school,40.4006138,-3.6960556,CEPA Arganzuela,NO STREET 9999,1,Madrid,0.08972536859181418
101,school,40.4263547,-3.7045344,Escuela de Música Creativa,NO STREET 9999,1,Madrid,0.08972536859181418
102,school,40.4604702,-3.6741631,St. Anne´s School (Británico),NO STREET 9999,1,Madrid,0.08972536859181418
103,school,40.4262692,-3.7044672,Escuela de Música Creativa -C.Estudios Profesionales,NO STREET 9999,1,Madrid,0.08972536859181418
104,school,40.4287645,-3.7070715,Escuela de Música Soto Mesa,NO STREET 9999,1,Madrid,0.08972536859181418
105,school,40.4526203,-3.7054931,The Dance Factory,NO STREET 9999,1,Madrid,0.08972536859181418
106,school,40.4277342,-3.698531,Centro de estudios Acua,NO STREET 9999,1,Madrid,0.08972536859181418
107,school,40.452279,-3.6817504,Colegio de EE Hospital Infantil San Rafael,NO STREET 9999,1,Madrid,0.08972536859181418
108,school,40.4277773,-3.7009655,VíaFormación,NO STREET 9999,1,Madrid,0.08972536859181418
109,school,40.4303866,-3.7186888,Vicente Aleixandre,NO STREET 9999,1,Madrid,0.08972536859181418
110,school,40.4055933,-3.6937054,Centro de Estudios Delicias,NO STREET 9999,1,Madrid,0.08972536859181418
111,school,40.4004619,-3.6887802,NO NAME,NO STREET 9999,1,Madrid,0.08972536859181418
112,school,40.427113,-3.6974625,Radio Ecca,NO STREET 9999,1,Madrid,0.08972536859181418
113,school,40.4420363,-3.6760244,Escuela Popular de Prosperidad,NO STREET 9999,1,Madrid,0.08972536859181418
114,school,40.4162061,-3.6957416,Escuela de música Maese Pedro,NO STREET 9999,1,Madrid,0.08972536859181418
115,school,40.4407041,-3.6825417,"Escuela Superior de Informática, Márketing y Negocios I&M",NO STREET 9999,1,Madrid,0.08972536859181418
116,school,40.4649618,-3.6691398,King's Infant School,NO STREET 9999,1,Madrid,0.08972536859181418
117,school,40.4387272,-3.6739855,Centro De Enseñanzas Superiores De Diseño De Interiores De Madrid,NO STREET 9999,1,Madrid,0.08972536859181418
118,school,40.4257837,-3.6843834,Antigua academia Ntm Madrid,NO STREET 9999,1,Madrid,0.08972536859181418
119,school,40.432352,-3.7006545,Escuela Popular de Música y Danza Olavide,NO STREET 9999,1,Madrid,0.08972536859181418
120,school,40.4389716,-3.7088318,E.E. Alteraciones Graves Desarrollo,NO STREET 9999,1,Madrid,0.08972536859181418
121,school,40.4056984,-3.6927478,Escuela Municipal de Música Almudena Cano,NO STREET 9999,1,Madrid,0.08972536859181418
122,school,40.4280353,-3.7147403,C.A.P. De Madrid-Centro,NO STREET 9999,1,Madrid,0.08972536859181418
123,school,40.4507522,-3.6971009,Equipo General Moncloa-Chamberí,NO STREET 9999,1,Madrid,0.08972536859181418
124,school,40.4337612,-3.6898898,Equipo General Centro-Arganzuela,NO STREET 9999,1,Madrid,0.08972536859181418
125,school,40.4286944,-3.701625,Master-D,NO STREET 9999,1,Madrid,0.08972536859181418
126,school,40.4295617,-3.6913728,Goethe Institut,Calle de Zurbarán 21,1,Madrid,0.08972536859181418
127,school,40.4652857,-3.696557,IberEnglish School of English,Calle del Mundillo 3,1,Madrid,0.08972536859181418
128,school,40.4155317,-3.6738887,Booklane,Plaza del Doctor Laguna 1,1,Madrid,0.08972536859181418
129,school,40.4351966,-3.71675,inventadero,Calle de Hilarión Eslava 9999,1,Madrid,0.08972536859181418
130,school,40.4571271,-3.7107194,Escuela municipal de música Manuel Vázquez Montalbán,NO STREET 9999,1,Madrid,0.08972536859181418
131,school,40.4010532,-3.7085377,Kids & Us,NO STREET 9999,1,Madrid,0.08972536859181418
132,school,40.4376079,-3.6787502,EF (Education First),Calle de María de Molina 41,1,Madrid,0.08972536859181418
133,school,40.437903,-3.682586,IE Business School,Calle de María de Molina 31,1,Madrid,0.08972536859181418
134,school,40.4039055,-3.6765605,Auler Profesores Particulares,Calle de Abtao 7,1,Madrid,0.08972536859181418
135,school,40.4213408,-3.6890012,Escuela TAI,Calle de Recoletos 22,1,Madrid,0.08972536859181418
136,school,40.422601,-3.7118847,Cambridge Institute,Plaza de España 6,1,Madrid,0.08972536859181418
137,school,40.4315664,-3.7197213,Speak to me,Calle de Martín de los Heros 78,1,Madrid,0.08972536859181418
138,school,40.4277614,-3.6994509,Escuela municipal de arte dramático,NO STREET 9999,1,Madrid,0.08972536859181418
139,school,40.426217,-3.7123422,Don Quijote,Calle del Duque de Liria 6,1,Madrid,0.08972536859181418
140,school,40.424513,-3.7074822,Escuela de Relaciones Laborales,Calle de San Bernardo 49,1,Madrid,0.08972536859181418
141,school,40.4383793,-3.7112447,The Green Monkey; Cursos de idiomas en el Extranjero,Calle de Blasco de Garay 67,1,Madrid,0.08972536859181418
142,school,40.4570461,-3.6713609,Cayena,NO STREET 9999,1,Madrid,0.08972536859181418
143,school,40.4632672,-3.692619,Text and Line,NO STREET 9999,1,Madrid,0.08972536859181418
144,school,40.4465699,-3.714879,Artes Escénicas caraB,Calle del Conde de la Cimera 4,1,Madrid,0.08972536859181418
145,school,40.4334615,-3.6763774,Cice,NO STREET 9999,1,Madrid,0.08972536859181418
146,school,40.4295388,-3.7105049,Enforex,Calle de Baltasar Gracián 4,1,Madrid,0.08972536859181418
147,school,40.443868,-3.6836118,EAE,NO STREET 9999,1,Madrid,0.08972536859181418
148,school,40.4084958,-3.7005,UNED,Calle de Argumosa 3,1,Madrid,0.08972536859181418
149,school,40.4575753,-3.7054058,Escuela de cocina Chema de Isidro,NO STREET 9999,1,Madrid,0.08972536859181418
150,school,40.4329043,-3.7131801,Colegio San Antonio de Padua,NO STREET 9999,1,Madrid,0.08972536859181418
151,school,40.4376864,-3.7154308,Residencia Calasanz,NO STREET 9999,1,Madrid,0.08972536859181418
152,school,40.429471,-3.7041654,Centro de Estudios Náuticos Elcano,Calle de Carranza 14,1,Madrid,0.08972536859181418
153,school,40.4224518,-3.6782474,Kumon GOYA,Calle del Duque de Sesto 8,1,Madrid,0.08972536859181418
154,school,40.4428755,-3.67196,Acaya,Calle Constancia 39,1,Madrid,0.08972536859181418
155,school,40.417057,-3.6956879,TANDEM,Calle del Marqués de Cubas 8,1,Madrid,0.08972536859181418
156,school,40.4599655,-3.6944586,Spartancops,NO STREET 9999,1,Madrid,0.08972536859181418
157,school,40.4174158,-3.7068524,UNED Luis Vives,NO STREET 9999,1,Madrid,0.08972536859181418
158,school,40.4287158,-3.7015226,UNED Luis Vives,NO STREET 9999,1,Madrid,0.08972536859181418
159,school,40.4024997,-3.7040545,Academia Robledo,Calle de Moratines 22,1,Madrid,0.08972536859181418
160,shop,40.4471184,-3.7119678,Dia,Calle de Juan Montalvo 21,1,Madrid,0.08972536859181418
161,shop,40.4110206,-3.6947372,Chinos,NO STREET 9999,1,Madrid,0.08972536859181418
162,shop,40.4129105,-3.6953446,Dia,Calle Huertas 9999,1,Madrid,0.08972536859181418
163,shop,40.4028283,-3.696878,Mercadona,NO STREET 9999,1,Madrid,0.08972536859181418
164,shop,40.4045317,-3.6956538,Super-mor,NO STREET 9999,1,Madrid,0.08972536859181418
165,shop,40.4037012,-3.7078934,Ahorramás,NO STREET 9999,1,Madrid,0.08972536859181418
166,shop,40.433327,-3.6751848,Dia,NO STREET 9999,1,Madrid,0.08972536859181418
167,shop,40.4547104,-3.6718806,La Plaza de DIA,NO STREET 9999,1,Madrid,0.08972536859181418
168,shop,40.4432275,-3.7139966,Supersol,NO STREET 9999,1,Madrid,0.08972536859181418
169,shop,40.4558202,-3.7003498,Mercadona,NO STREET 9999,1,Madrid,0.08972536859181418
170,shop,40.4488228,-3.6763271,Condis,NO STREET 9999,1,Madrid,0.08972536859181418
171,shop,40.4125936,-3.7045819,Lidl,Plaza de Tirso de Molina 16,1,Madrid,0.08972536859181418
172,shop,40.4083576,-3.7010047,Carrefour Market,Calle de Valencia 2,1,Madrid,0.08972536859181418
173,shop,40.4254372,-3.7145505,Dia,NO STREET 9999,1,Madrid,0.08972536859181418
174,shop,40.4204325,-3.6980433,Dia,NO STREET 9999,1,Madrid,0.08972536859181418
175,shop,40.4461712,-3.6708016,La Sirena,NO STREET 9999,1,Madrid,0.08972536859181418
176,shop,40.403152,-3.6930239,Lidl,NO STREET 9999,1,Madrid,0.08972536859181418
177,shop,40.4577232,-3.7017584,Supercor,NO STREET 9999,1,Madrid,0.08972536859181418
178,shop,40.4036977,-3.7083683,Carrefour Market,NO STREET 9999,1,Madrid,0.08972536859181418
179,shop,40.4046876,-3.7062622,Mercadona,NO STREET 9999,1,Madrid,0.08972536859181418
180,shop,40.4596891,-3.6961918,Caprabo,NO STREET 9999,1,Madrid,0.08972536859181418
181,shop,40.4337755,-3.6733457,La Plaza de DIA,NO STREET 9999,1,Madrid,0.08972536859181418
182,shop,40.4363439,-3.6759793,Dia,NO STREET 9999,1,Madrid,0.08972536859181418
183,shop,40.4447998,-3.6762732,Ahorra Más,NO STREET 9999,1,Madrid,0.08972536859181418
184,shop,40.434222,-3.6737037,Aldi,Calle de Francisco Silvela 48,1,Madrid,0.08972536859181418
185,shop,40.4304838,-3.7087762,Supercor,Calle de Vallehermoso 4,1,Madrid,0.08972536859181418
186,shop,40.4058129,-3.7079461,Dia,NO STREET 9999,1,Madrid,0.08972536859181418
187,shop,40.4122872,-3.7012279,Dia,NO STREET 9999,1,Madrid,0.08972536859181418
188,shop,40.4022712,-3.700676,Supermercado Hiper Usera,Calle de los Embajadores 100,1,Madrid,0.08972536859181418
189,shop,40.4039041,-3.7143945,Supermercado Eco-Mor,NO STREET 9999,1,Madrid,0.08972536859181418
190,shop,40.4042388,-3.7120734,Supercor,Calle de Toledo 143,1,Madrid,0.08972536859181418
191,shop,40.4220427,-3.69745,Supercor,NO STREET 9999,1,Madrid,0.08972536859181418
192,shop,40.433948,-3.6829667,Dia,Calle de Maldonado 9999,1,Madrid,0.08972536859181418
193,shop,40.4341178,-3.677797,La Plaza de DIA,Calle del General Pardiñas 96,1,Madrid,0.08972536859181418
194,shop,40.402624,-3.6793977,Dia,NO STREET 9999,1,Madrid,0.08972536859181418
195,shop,40.4299709,-3.6742163,Supersol,NO STREET 9999,1,Madrid,0.08972536859181418
196,shop,40.4317711,-3.7096533,Lidl,Calle de Rodríguez San Pedro 22,1,Madrid,0.08972536859181418
197,shop,40.4370092,-3.7099635,Lidl,Calle de Galileo 80,1,Madrid,0.08972536859181418
198,shop,40.4004807,-3.712361,Mercadona,NO STREET 9999,1,Madrid,0.08972536859181418
199,shop,40.4368215,-3.7143394,Dia Market,Calle de Andrés Mellado 61,1,Madrid,0.08972536859181418
200,shop,40.4033085,-3.7138339,Supermercado Montepinos,NO STREET 9999,1,Madrid,0.08972536859181418
201,shop,40.4433395,-3.7033083,Simply Market,Calle de Cristóbal Bordiú 9999,1,Madrid,0.08972536859181418
202,shop,40.4316302,-3.7108444,Robin&Co Food Market,NO STREET 9999,1,Madrid,0.08972536859181418
203,shop,40.424502,-3.7095008,Suma,Plaza del Conde de Toreno 2,1,Madrid,0.08972536859181418
204,shop,40.4556258,-3.6931389,Supersol,NO STREET 9999,1,Madrid,0.08972536859181418
205,shop,40.4570586,-3.7035106,Mercadona,Calle de Lope de Haro 20,1,Madrid,0.08972536859181418
206,shop,40.4543723,-3.6960623,Dia Market,NO STREET 9999,1,Madrid,0.08972536859181418
207,shop,40.4156986,-3.6755879,Dia,Calle del Doce de Octubre 20,1,Madrid,0.08972536859181418
208,shop,40.4159181,-3.6757313,Dia,Calle del Doce de Octubre 11,1,Madrid,0.08972536859181418
209,shop,40.4007842,-3.6978006,Mercadona,Calle del Ferrocarril 37,1,Madrid,0.08972536859181418
210,shop,40.4185005,-3.6773828,Dia,NO STREET 9999,1,Madrid,0.08972536859181418
211,shop,40.4654428,-3.7194698,Dia Market,Calle de Antonio Machado 23,1,Madrid,0.08972536859181418
212,shop,40.4473295,-3.7043713,Carrefour Market,Glorieta de Cuatro Caminos 4,1,Madrid,0.08972536859181418
213,shop,40.4554084,-3.706747,Dia,Calle de Pamplona 45,1,Madrid,0.08972536859181418
214,shop,40.4494119,-3.7106556,La Plaza de DIA,NO STREET 9999,1,Madrid,0.08972536859181418
215,shop,40.435552,-3.7066426,Dia,Calle de Escosura 16,1,Madrid,0.08972536859181418
216,shop,40.4522691,-3.7093894,Ahorramás,Calle de Jerónima Llorente 76,1,Madrid,0.08972536859181418
217,shop,40.4551626,-3.7037417,Dia Market,NO STREET 9999,1,Madrid,0.08972536859181418
218,shop,40.4047841,-3.7121749,La Despensa,Calle de Toledo 139,1,Madrid,0.08972536859181418
219,shop,40.4310548,-3.7156809,Aldi,Calle de Gaztambide 4,1,Madrid,0.08972536859181418
220,shop,40.444321,-3.6752546,El Sabroso,NO STREET 9999,1,Madrid,0.08972536859181418
221,shop,40.4226775,-3.6779599,Dia Market,NO STREET 9999,1,Madrid,0.08972536859181418
222,shop,40.4112162,-3.6949414,Tiyoweh ecotienda,NO STREET 9999,1,Madrid,0.08972536859181418
223,shop,40.455499,-3.6793124,Dia,NO STREET 9999,1,Madrid,0.08972536859181418
224,shop,40.4548409,-3.6805726,La Plaza de DIA,Plaza de Valparaíso 9999,1,Madrid,0.08972536859181418
225,shop,40.4090831,-3.676125,Mercadona,Plaza Reyes Magos 9999,1,Madrid,0.08972536859181418
226,shop,40.4203301,-3.7085914,Dia Market,NO STREET 9999,1,Madrid,0.08972536859181418
227,shop,40.4156102,-3.7012139,Suma,NO STREET 9999,1,Madrid,0.08972536859181418
228,shop,40.4207711,-3.7095424,Supermercado SANTO DOMINGO,NO STREET 9999,1,Madrid,0.08972536859181418
229,shop,40.4466859,-3.7102436,La Despensa,NO STREET 9999,1,Madrid,0.08972536859181418
230,shop,40.4032202,-3.6751672,Condis,Calle de Sánchez Barcáiztegui 10,1,Madrid,0.08972536859181418
231,shop,40.4041465,-3.6763836,Dia Market,Calle de Abtao 11,1,Madrid,0.08972536859181418
232,shop,40.4047294,-3.6728795,Dia Market,Calle de Cavanilles 47,1,Madrid,0.08972536859181418
233,shop,40.4072408,-3.6733251,Lidl,NO STREET 9999,1,Madrid,0.08972536859181418
234,shop,40.4371276,-3.7143185,La Sirena,NO STREET 9999,1,Madrid,0.08972536859181418
235,shop,40.400666,-3.692358,Condis,NO STREET 9999,1,Madrid,0.08972536859181418
236,shop,40.4096489,-3.6696264,La Plaza de DIA,NO STREET 9999,1,Madrid,0.08972536859181418
237,shop,40.4442141,-3.6718918,Condis,NO STREET 9999,1,Madrid,0.08972536859181418
238,shop,40.4265335,-3.7068578,Rotterdam,Calle de San Bernardo 63,1,Madrid,0.08972536859181418
239,shop,40.4569296,-3.6994251,Dia,Calle de San Germán 41,1,Madrid,0.08972536859181418
240,shop,40.4265656,-3.7036466,Dia,Calle de San Andrés 12,1,Madrid,0.08972536859181418
241,shop,40.4215515,-3.7050255,Carrefour,Calle de la Luna 4,1,Madrid,0.08972536859181418
242,shop,40.4351387,-3.7106616,Dia Market,Calle de Fernández de los Ríos 45,1,Madrid,0.08972536859181418
243,shop,40.4180846,-3.7084812,Suma,NO STREET 9999,1,Madrid,0.08972536859181418
244,shop,40.4282572,-3.7063972,Dia Market,Calle de San Bernardo 83,1,Madrid,0.08972536859181418
245,shop,40.4229448,-3.7032698,Dia Market,Corredera Baja de San Pablo 39,1,Madrid,0.08972536859181418
246,shop,40.4040547,-3.6807417,Condis,Avenida de la Ciudad de Barcelona 134,1,Madrid,0.08972536859181418
247,shop,40.4213347,-3.7216174,La Despensa,NO STREET 9999,1,Madrid,0.08972536859181418
248,shop,40.45874,-3.673473,Naturhouse,NO STREET 9999,1,Madrid,0.08972536859181418
249,shop,40.4595594,-3.6931672,Sánchez Romero,Calle Sor Ángela de la Cruz 10,1,Madrid,0.08972536859181418
250,shop,40.4567203,-3.7061754,La Lonja,NO STREET 9999,1,Madrid,0.08972536859181418
251,shop,40.4534419,-3.7032183,Casa Elías,NO STREET 9999,1,Madrid,0.08972536859181418
252,shop,40.4566103,-3.7084491,Alcampo,Calle de Francos Rodríguez 53,1,Madrid,0.08972536859181418
253,shop,40.4564563,-3.7079204,La Sirena,NO STREET 9999,1,Madrid,0.08972536859181418
254,shop,40.4108447,-3.7136495,Dia,NO STREET 9999,1,Madrid,0.08972536859181418
255,shop,40.4262303,-3.7152117,Supersol,NO STREET 9999,1,Madrid,0.08972536859181418
