newdate,0
2014-09-01,1
2014-10-01,1
2015-04-01,1
2015-05-01,2
2015-08-01,1
2015-10-01,1
2016-10-01,1
2016-11-01,2
2017-02-01,1
2017-03-01,1
2017-08-01,1
2017-09-01,1
2017-10-01,1
2018-02-01,1
2018-05-01,2
2018-06-01,2
2018-08-01,2
2018-09-01,2
2018-10-01,1
2018-11-01,1
2018-12-01,4
2019-01-01,1
2019-02-01,3
2019-04-01,2
2019-05-01,7
2019-06-01,5
2019-08-01,2
2019-09-01,4
2019-10-01,3
2019-11-01,2
2019-12-01,2
2020-01-01,3
2020-02-01,1
2020-03-01,2
2020-05-01,2
2020-08-01,1
